Order ID,Category,Sub Category,Sales,Discount,Profit,PaymentMode
OD8334,Oil & Masala,Spices,1713,0.28,359.73,UPI
OD8335,Bakery,Biscuits,997,0.26,239.28,UPI
OD8336,Snacks,Cookies,1573,0.29,157.3,UPI
OD8337,Snacks,Noodles,2253,0.16,698.43,UPI
OD8338,Fruits & Veggies,Fresh Fruits,1109,0.18,432.51,UPI
OD8339,"Eggs, Meat & Fish",Fish,1156,0.11,184.96,UPI
OD8340,Bakery,Breads & Buns,511,0.14,86.87,UPI
OD8341,Food Grains,Atta & Flour,2318,0.31,370.88,UPI
OD8342,Fruits & Veggies,Organic Fruits,623,0.12,112.14,UPI
OD8343,Beverages,Health Drinks,1512,0.33,181.44,UPI
OD8344,Food Grains,Dals & Pulses,990,0.35,445.5,UPI
OD8345,"Eggs, Meat & Fish",Eggs,1448,0.26,173.76,UPI
OD8346,Oil & Masala,Masalas,1788,0.14,625.8,UPI
OD8347,Food Grains,Atta & Flour,1907,0.2,362.33,UPI
OD8348,Oil & Masala,Masalas,2380,0.35,999.6,UPI
OD8349,Oil & Masala,Edible Oil & Ghee,2467,0.34,937.46,UPI
OD8350,Beverages,Health Drinks,1359,0.2,95.13,UPI
OD8351,Beverages,Soft Drinks,996,0.27,199.2,UPI
OD8352,Bakery,Cakes,1917,0.17,383.4,UPI
OD8353,Food Grains,Organic Staples,1073,0.13,96.57,UPI
OD8354,Snacks,Chocolates,1935,0.12,715.95,UPI
OD8355,Fruits & Veggies,Fresh Vegetables,1956,0.23,567.24,UPI
OD8356,Bakery,Breads & Buns,1983,0.25,436.26,UPI
OD8357,Beverages,Soft Drinks,1751,0.23,682.89,UPI
OD8358,"Eggs, Meat & Fish",Mutton,1457,0.1,480.81,UPI
OD8359,Beverages,Health Drinks,1554,0.33,699.3,UPI
OD8360,Beverages,Health Drinks,785,0.27,47.1,UPI
OD8361,Beverages,Soft Drinks,1915,0.32,134.05,UPI
OD8362,Bakery,Breads & Buns,2000,0.27,100,UPI
OD8363,Snacks,Cookies,2275,0.23,295.75,UPI
OD8364,Beverages,Soft Drinks,1919,0.35,307.04,UPI
OD8365,Oil & Masala,Masalas,1790,0.14,411.7,UPI
OD8366,"Eggs, Meat & Fish",Fish,1676,0.24,636.88,UPI
OD8367,Beverages,Health Drinks,1205,0.26,144.6,UPI
OD8368,Fruits & Veggies,Fresh Fruits,2413,0.28,1037.59,UPI
OD8369,Snacks,Chocolates,746,0.32,104.44,UPI
OD8370,Oil & Masala,Edible Oil & Ghee,599,0.29,227.62,UPI
OD8371,Bakery,Biscuits,1811,0.11,742.51,UPI
OD8372,Bakery,Biscuits,1384,0.3,525.92,UPI
OD8373,"Eggs, Meat & Fish",Mutton,2278,0.35,637.84,UPI
OD8374,"Eggs, Meat & Fish",Mutton,1504,0.12,210.56,UPI
OD8375,Fruits & Veggies,Organic Fruits,2217,0.26,554.25,UPI
OD8376,Oil & Masala,Spices,2115,0.35,148.05,UPI
OD8377,Food Grains,Organic Staples,1757,0.35,105.42,UPI
OD8378,Snacks,Chocolates,1350,0.33,432,UPI
OD8379,Food Grains,Organic Staples,2176,0.23,108.8,UPI
OD8380,Oil & Masala,Masalas,1200,0.26,240,UPI
OD8381,Food Grains,Organic Staples,1823,0.1,91.15,UPI
OD8382,Fruits & Veggies,Fresh Vegetables,1936,0.32,329.12,UPI
OD8383,Food Grains,Organic Staples,1193,0.21,178.95,UPI
OD8384,Snacks,Cookies,983,0.31,167.11,UPI
OD8385,Oil & Masala,Edible Oil & Ghee,1856,0.12,779.52,UPI
OD8386,Beverages,Soft Drinks,2442,0.26,781.44,UPI
OD8387,"Eggs, Meat & Fish",Fish,819,0.24,319.41,UPI
OD8388,Beverages,Health Drinks,520,0.3,150.8,UPI
OD8389,Snacks,Chocolates,2224,0.19,822.88,UPI
OD8390,"Eggs, Meat & Fish",Fish,1290,0.31,516,UPI
OD8391,Snacks,Chocolates,1294,0.33,517.6,UPI
OD8392,Snacks,Chocolates,620,0.27,117.8,UPI
OD8393,Bakery,Cakes,1154,0.35,426.98,UPI
OD8394,Fruits & Veggies,Organic Fruits,773,0.13,123.68,UPI
OD8395,Bakery,Biscuits,1897,0.19,341.46,UPI
OD8396,"Eggs, Meat & Fish",Chicken,586,0.29,29.3,UPI
OD8397,"Eggs, Meat & Fish",Eggs,821,0.25,229.88,UPI
OD8398,Beverages,Health Drinks,1086,0.23,184.62,UPI
OD8399,Oil & Masala,Masalas,2076,0.2,747.36,UPI
OD8400,Bakery,Biscuits,1758,0.16,544.98,UPI
OD8401,Bakery,Breads & Buns,2133,0.24,767.88,UPI
OD8402,Beverages,Soft Drinks,1849,0.24,332.82,UPI
OD8403,Oil & Masala,Edible Oil & Ghee,1153,0.26,138.36,UPI
OD8404,Snacks,Cookies,1869,0.27,616.77,UPI
OD8405,"Eggs, Meat & Fish",Mutton,910,0.24,154.7,UPI
OD8406,Fruits & Veggies,Fresh Fruits,2317,0.23,486.57,UPI
OD8407,Fruits & Veggies,Organic Fruits,763,0.16,343.35,UPI
OD8408,"Eggs, Meat & Fish",Chicken,781,0.16,101.53,UPI
OD8409,"Eggs, Meat & Fish",Mutton,2265,0.19,294.45,UPI
OD8410,Oil & Masala,Edible Oil & Ghee,884,0.1,238.68,UPI
OD8411,"Eggs, Meat & Fish",Mutton,1565,0.12,641.65,UPI
OD8412,Fruits & Veggies,Organic Fruits,704,0.22,70.4,UPI
OD8413,Oil & Masala,Edible Oil & Ghee,901,0.29,45.05,UPI
OD8414,Bakery,Cakes,2229,0.24,334.35,UPI
OD8415,Food Grains,Organic Staples,990,0.3,386.1,UPI
OD8416,"Eggs, Meat & Fish",Eggs,1014,0.25,283.92,UPI
OD8417,Snacks,Chocolates,1624,0.3,276.08,UPI
OD8418,Fruits & Veggies,Organic Fruits,2153,0.16,602.84,UPI
OD8419,Snacks,Cookies,2342,0.33,936.8,UPI
OD8420,Beverages,Health Drinks,2228,0.2,111.4,UPI
OD8421,"Eggs, Meat & Fish",Fish,1787,0.15,696.93,UPI
OD8422,Oil & Masala,Masalas,1583,0.29,253.28,UPI
OD8423,Bakery,Biscuits,701,0.31,119.17,UPI
OD8424,Fruits & Veggies,Organic Vegetables,1341,0.3,187.74,UPI
OD8425,Bakery,Breads & Buns,2030,0.23,487.2,UPI
OD8426,Snacks,Noodles,1920,0.24,518.4,UPI
OD8427,Fruits & Veggies,Fresh Fruits,1869,0.18,411.18,UPI
OD8428,Fruits & Veggies,Organic Vegetables,620,0.29,117.8,UPI
OD8429,Snacks,Noodles,1028,0.33,318.68,UPI
OD8430,Bakery,Cakes,912,0.28,328.32,UPI
OD8431,Fruits & Veggies,Organic Fruits,1043,0.3,302.47,UPI
OD8432,Beverages,Health Drinks,966,0.21,86.94,UPI
OD8433,Beverages,Soft Drinks,1403,0.22,238.51,UPI
OD8434,"Eggs, Meat & Fish",Fish,633,0.17,50.64,UPI
OD8435,Oil & Masala,Spices,798,0.14,135.66,UPI
OD8436,Oil & Masala,Edible Oil & Ghee,1593,0.11,509.76,UPI
OD8437,Bakery,Biscuits,1852,0.26,648.2,UPI
OD8438,Beverages,Health Drinks,1589,0.32,238.35,UPI
OD8439,Fruits & Veggies,Organic Fruits,542,0.11,27.1,UPI
OD8440,Snacks,Cookies,1473,0.1,117.84,UPI
OD8441,Oil & Masala,Edible Oil & Ghee,2028,0.35,365.04,UPI
OD8442,Snacks,Noodles,917,0.32,192.57,UPI
OD8443,Snacks,Chocolates,2100,0.21,735,UPI
OD8444,"Eggs, Meat & Fish",Eggs,1735,0.19,86.75,UPI
OD8445,Fruits & Veggies,Organic Fruits,981,0.1,166.77,UPI
OD8446,Beverages,Soft Drinks,589,0.25,212.04,UPI
OD8447,Oil & Masala,Spices,2376,0.3,926.64,UPI
OD8448,Fruits & Veggies,Fresh Fruits,819,0.27,303.03,UPI
OD8449,"Eggs, Meat & Fish",Mutton,2329,0.16,675.41,UPI
OD8450,Snacks,Chocolates,1997,0.28,299.55,UPI
OD8451,Beverages,Soft Drinks,1184,0.1,485.44,UPI
OD8452,Bakery,Breads & Buns,1637,0.2,130.96,UPI
OD8453,Oil & Masala,Spices,2110,0.29,611.9,UPI
OD8454,Snacks,Chocolates,2408,0.32,192.64,UPI
OD8455,Food Grains,Rice,2006,0.25,421.26,UPI
OD8456,"Eggs, Meat & Fish",Eggs,918,0.35,229.5,UPI
OD8457,Bakery,Breads & Buns,1840,0.14,772.8,UPI
OD8458,"Eggs, Meat & Fish",Mutton,1186,0.26,59.3,UPI
OD8459,Bakery,Breads & Buns,1417,0.3,481.78,UPI
OD8460,Bakery,Biscuits,933,0.35,214.59,UPI
OD8461,Snacks,Cookies,2397,0.33,191.76,UPI
OD8462,Fruits & Veggies,Organic Vegetables,1988,0.13,497,UPI
OD8463,Beverages,Soft Drinks,802,0.1,296.74,UPI
OD8464,Snacks,Cookies,1136,0.13,136.32,UPI
OD8465,Beverages,Soft Drinks,2178,0.17,675.18,UPI
OD8466,"Eggs, Meat & Fish",Fish,2034,0.32,488.16,UPI
OD8467,Oil & Masala,Spices,1195,0.19,59.75,UPI
OD8468,Snacks,Cookies,955,0.3,334.25,UPI
OD8469,Bakery,Biscuits,1061,0.24,297.08,UPI
OD8470,Bakery,Cakes,2238,0.27,783.3,UPI
OD8471,Fruits & Veggies,Fresh Fruits,935,0.33,420.75,UPI
OD8472,Food Grains,Rice,1678,0.23,453.06,UPI
OD8473,Food Grains,Dals & Pulses,916,0.17,100.76,UPI
OD8474,Food Grains,Rice,1956,0.18,567.24,UPI
OD8475,Food Grains,Organic Staples,2375,0.34,546.25,UPI
OD8476,"Eggs, Meat & Fish",Eggs,1146,0.15,481.32,UPI
OD8477,Fruits & Veggies,Organic Vegetables,1274,0.14,356.72,UPI
OD8478,Food Grains,Dals & Pulses,502,0.34,50.2,UPI
OD8479,Beverages,Health Drinks,1068,0.28,480.6,UPI
OD8480,Food Grains,Dals & Pulses,1224,0.12,208.08,UPI
OD8481,Fruits & Veggies,Organic Vegetables,1231,0.1,381.61,UPI
OD8482,Snacks,Noodles,1947,0.19,525.69,UPI
OD8483,Snacks,Cookies,2464,0.18,714.56,UPI
OD8484,Snacks,Chocolates,596,0.25,214.56,UPI
OD8485,Oil & Masala,Masalas,1149,0.18,344.7,UPI
OD8486,Snacks,Chocolates,1516,0.31,379,UPI
OD8487,Fruits & Veggies,Fresh Fruits,1158,0.1,138.96,UPI
OD8488,"Eggs, Meat & Fish",Eggs,1025,0.24,174.25,UPI
OD8489,Oil & Masala,Spices,1660,0.28,498,UPI
OD8490,"Eggs, Meat & Fish",Eggs,694,0.18,229.02,UPI
OD8491,Bakery,Cakes,645,0.13,141.9,UPI
OD8492,"Eggs, Meat & Fish",Chicken,1994,0.31,677.96,UPI
OD8493,Snacks,Noodles,506,0.33,65.78,UPI
OD8494,Snacks,Chocolates,1902,0.28,798.84,UPI
OD8495,Food Grains,Rice,1613,0.32,548.42,UPI
OD8496,Food Grains,Rice,1246,0.28,498.4,UPI
OD8497,Snacks,Cookies,2281,0.3,661.49,UPI
OD8498,Beverages,Soft Drinks,2044,0.27,531.44,UPI
OD8499,Fruits & Veggies,Fresh Fruits,793,0.23,348.92,UPI
OD8500,Food Grains,Dals & Pulses,1936,0.31,484,UPI
OD8501,Beverages,Soft Drinks,1507,0.32,75.35,UPI
OD8502,Food Grains,Dals & Pulses,1631,0.2,195.72,UPI
OD8503,Beverages,Health Drinks,2344,0.13,586,UPI
OD8504,Oil & Masala,Spices,1141,0.33,387.94,UPI
OD8505,Food Grains,Atta & Flour,1471,0.18,88.26,UPI
OD8506,"Eggs, Meat & Fish",Fish,1268,0.33,405.76,UPI
OD8507,Bakery,Breads & Buns,1575,0.17,582.75,UPI
OD8508,Bakery,Breads & Buns,1961,0.12,509.86,UPI
OD8509,Beverages,Health Drinks,1590,0.24,699.6,UPI
OD8510,Oil & Masala,Masalas,2296,0.17,551.04,UPI
OD8511,"Eggs, Meat & Fish",Mutton,1848,0.23,739.2,UPI
OD8512,Bakery,Cakes,2324,0.26,581,UPI
OD8513,Snacks,Noodles,1280,0.16,537.6,UPI
OD8514,Snacks,Chocolates,1694,0.31,677.6,UPI
OD8515,Fruits & Veggies,Organic Fruits,1982,0.23,574.78,UPI
OD8516,Beverages,Soft Drinks,2371,0.19,308.23,UPI
OD8517,Fruits & Veggies,Fresh Vegetables,1261,0.12,340.47,UPI
OD8518,Oil & Masala,Edible Oil & Ghee,731,0.22,73.1,UPI
OD8519,Oil & Masala,Masalas,1839,0.34,183.9,UPI
OD8520,Oil & Masala,Edible Oil & Ghee,1123,0.26,325.67,UPI
OD8521,Oil & Masala,Spices,1183,0.17,414.05,UPI
OD8522,Bakery,Breads & Buns,934,0.27,298.88,UPI
OD8523,Bakery,Cakes,858,0.1,188.76,UPI
OD8524,Oil & Masala,Edible Oil & Ghee,2161,0.24,756.35,UPI
OD8525,Beverages,Soft Drinks,2126,0.32,595.28,UPI
OD8526,"Eggs, Meat & Fish",Eggs,1453,0.24,145.3,UPI
OD8527,Beverages,Health Drinks,803,0.28,273.02,UPI
OD8528,Fruits & Veggies,Organic Fruits,563,0.33,168.9,UPI
OD8529,Food Grains,Organic Staples,627,0.12,257.07,UPI
OD8530,"Eggs, Meat & Fish",Chicken,2124,0.14,892.08,UPI
OD8531,Beverages,Health Drinks,2079,0.27,353.43,UPI
OD8532,Beverages,Soft Drinks,1880,0.11,319.6,UPI
OD8533,Fruits & Veggies,Organic Fruits,621,0.26,223.56,UPI
OD8534,Fruits & Veggies,Organic Fruits,2012,0.25,442.64,UPI
OD8535,Oil & Masala,Edible Oil & Ghee,1094,0.16,426.66,UPI
OD8536,Beverages,Soft Drinks,1720,0.33,670.8,UPI
OD8537,"Eggs, Meat & Fish",Chicken,1075,0.21,451.5,UPI
OD8538,Oil & Masala,Edible Oil & Ghee,2116,0.25,253.92,UPI
OD8539,Snacks,Noodles,1567,0.31,438.76,UPI
OD8540,Oil & Masala,Masalas,2215,0.2,110.75,UPI
OD8541,Beverages,Soft Drinks,583,0.32,134.09,UPI
OD8542,Fruits & Veggies,Organic Vegetables,823,0.34,189.29,UPI
OD8543,Oil & Masala,Masalas,2014,0.1,543.78,UPI
OD8544,"Eggs, Meat & Fish",Eggs,976,0.3,409.92,UPI
OD8545,Oil & Masala,Edible Oil & Ghee,895,0.23,116.35,UPI
OD8546,Oil & Masala,Spices,506,0.21,96.14,UPI
OD8547,Bakery,Cakes,1294,0.25,569.36,UPI
OD8548,Beverages,Health Drinks,2228,0.23,668.4,UPI
OD8549,Beverages,Health Drinks,1818,0.18,363.6,UPI
OD8550,Fruits & Veggies,Fresh Fruits,1056,0.15,359.04,UPI
OD8551,Oil & Masala,Spices,727,0.17,232.64,UPI
OD8552,Fruits & Veggies,Organic Vegetables,1863,0.22,130.41,UPI
OD8553,"Eggs, Meat & Fish",Fish,1552,0.28,108.64,UPI
OD8554,Fruits & Veggies,Fresh Fruits,1333,0.1,253.27,UPI
OD8555,Snacks,Cookies,1667,0.28,433.42,UPI
OD8556,Snacks,Noodles,861,0.34,198.03,UPI
OD8557,Snacks,Chocolates,784,0.13,156.8,UPI
OD8558,Food Grains,Dals & Pulses,2362,0.3,566.88,UPI
OD8559,Snacks,Chocolates,1286,0.12,450.1,UPI
OD8560,Food Grains,Atta & Flour,737,0.18,147.4,UPI
OD8561,Beverages,Health Drinks,1425,0.32,541.5,UPI
OD8562,"Eggs, Meat & Fish",Eggs,1187,0.13,249.27,UPI
OD8563,Food Grains,Organic Staples,1565,0.31,532.1,UPI
OD8564,Oil & Masala,Edible Oil & Ghee,2074,0.17,642.94,UPI
OD8565,Beverages,Health Drinks,794,0.23,262.02,UPI
OD8566,Bakery,Cakes,1771,0.1,141.68,UPI
OD8567,Beverages,Soft Drinks,893,0.19,348.27,UPI
OD8568,Food Grains,Rice,811,0.28,210.86,UPI
OD8569,Beverages,Health Drinks,730,0.17,138.7,UPI
OD8570,Food Grains,Rice,1560,0.19,421.2,UPI
OD8571,Fruits & Veggies,Organic Fruits,1502,0.29,570.76,UPI
OD8572,Oil & Masala,Masalas,2172,0.3,412.68,UPI
OD8573,Snacks,Chocolates,1264,0.2,176.96,UPI
OD8574,Food Grains,Rice,764,0.15,53.48,UPI
OD8575,Oil & Masala,Masalas,1790,0.23,304.3,UPI
OD8576,"Eggs, Meat & Fish",Mutton,1926,0.24,231.12,UPI
OD8577,Fruits & Veggies,Fresh Fruits,2210,0.14,950.3,UPI
OD8578,"Eggs, Meat & Fish",Mutton,1491,0.12,298.2,UPI
OD8579,Oil & Masala,Spices,1943,0.33,582.9,UPI
OD8580,Fruits & Veggies,Organic Vegetables,1239,0.3,136.29,UPI
OD8581,Beverages,Soft Drinks,1631,0.25,685.02,UPI
OD8582,Food Grains,Rice,1253,0.27,288.19,UPI
OD8583,Fruits & Veggies,Organic Fruits,819,0.16,122.85,UPI
OD8584,Snacks,Cookies,1012,0.33,283.36,UPI
OD8585,Beverages,Health Drinks,2105,0.14,610.45,UPI
OD8586,Beverages,Soft Drinks,1247,0.29,511.27,UPI
OD8587,"Eggs, Meat & Fish",Mutton,1435,0.23,172.2,UPI
OD8588,Oil & Masala,Edible Oil & Ghee,1541,0.12,107.87,UPI
OD8589,Oil & Masala,Edible Oil & Ghee,595,0.26,249.9,UPI
OD8590,"Eggs, Meat & Fish",Chicken,2216,0.2,199.44,UPI
OD8591,"Eggs, Meat & Fish",Mutton,1707,0.24,170.7,UPI
OD8592,Snacks,Noodles,2009,0.1,683.06,UPI
OD8593,Snacks,Cookies,1109,0.26,199.62,UPI
OD8594,Food Grains,Atta & Flour,2447,0.15,856.45,UPI
OD8595,Beverages,Health Drinks,531,0.32,159.3,UPI
OD8596,Bakery,Breads & Buns,597,0.13,173.13,UPI
OD8597,Fruits & Veggies,Organic Fruits,1422,0.22,426.6,UPI
OD8598,Beverages,Health Drinks,1249,0.31,224.82,UPI
OD8599,"Eggs, Meat & Fish",Chicken,1483,0.23,237.28,UPI
OD8600,Fruits & Veggies,Fresh Fruits,2381,0.15,595.25,UPI
OD8601,Food Grains,Organic Staples,672,0.21,134.4,UPI
OD8602,Oil & Masala,Spices,689,0.26,282.49,UPI
OD8603,Snacks,Cookies,2216,0.11,686.96,UPI
OD8604,Oil & Masala,Spices,540,0.17,129.6,UPI
OD8605,"Eggs, Meat & Fish",Chicken,924,0.19,351.12,UPI
OD8606,Bakery,Biscuits,2101,0.12,315.15,UPI
OD8607,Snacks,Noodles,1229,0.22,442.44,UPI
OD8608,Oil & Masala,Masalas,1630,0.1,700.9,UPI
OD8609,Snacks,Cookies,2063,0.12,247.56,UPI
OD8610,Bakery,Breads & Buns,1109,0.18,443.6,UPI
OD8611,Fruits & Veggies,Fresh Fruits,1490,0.28,238.4,UPI
OD8612,Food Grains,Dals & Pulses,1763,0.14,722.83,UPI
OD8613,Oil & Masala,Edible Oil & Ghee,783,0.1,274.05,UPI
OD8614,Beverages,Soft Drinks,1388,0.24,513.56,UPI
OD8615,Beverages,Soft Drinks,953,0.19,181.07,UPI
OD8616,"Eggs, Meat & Fish",Eggs,1095,0.19,372.3,UPI
OD8617,"Eggs, Meat & Fish",Eggs,2237,0.27,559.25,UPI
OD8618,Bakery,Breads & Buns,1453,0.15,334.19,UPI
OD8619,Oil & Masala,Edible Oil & Ghee,682,0.11,293.26,UPI
OD8620,Snacks,Cookies,963,0.28,414.09,UPI
OD8621,Beverages,Health Drinks,1969,0.31,669.46,UPI
OD8622,Oil & Masala,Edible Oil & Ghee,2230,0.2,869.7,UPI
OD8623,Beverages,Soft Drinks,2068,0.32,496.32,UPI
OD8624,Snacks,Noodles,1354,0.12,176.02,UPI
OD8625,Fruits & Veggies,Organic Fruits,2122,0.33,530.5,UPI
OD8626,Beverages,Health Drinks,1689,0.22,253.35,UPI
OD8627,Beverages,Health Drinks,1850,0.16,370,UPI
OD8628,Bakery,Cakes,864,0.12,43.2,UPI
OD8629,"Eggs, Meat & Fish",Chicken,1291,0.11,387.3,UPI
OD8630,Snacks,Chocolates,1353,0.13,311.19,UPI
OD8631,Bakery,Cakes,2302,0.32,759.66,UPI
OD8632,"Eggs, Meat & Fish",Chicken,1329,0.27,345.54,UPI
OD8633,Beverages,Soft Drinks,2443,0.23,219.87,UPI
OD8634,Snacks,Cookies,2203,0.28,903.23,UPI
OD8635,Snacks,Cookies,1504,0.23,616.64,UPI
OD8636,"Eggs, Meat & Fish",Chicken,1881,0.15,188.1,UPI
OD8637,Bakery,Breads & Buns,813,0.23,252.03,UPI
OD8638,Oil & Masala,Spices,978,0.14,176.04,UPI
OD8639,Snacks,Noodles,983,0.14,226.09,UPI
OD8640,Food Grains,Dals & Pulses,2385,0.19,810.9,UPI
OD8641,Beverages,Soft Drinks,1783,0.26,606.22,UPI
OD8642,Snacks,Cookies,1390,0.32,500.4,UPI
OD8643,Oil & Masala,Edible Oil & Ghee,2104,0.29,168.32,UPI
OD8644,Beverages,Health Drinks,992,0.17,158.72,UPI
OD8645,Snacks,Cookies,1426,0.28,228.16,UPI
OD8646,Fruits & Veggies,Organic Fruits,1836,0.19,165.24,UPI
OD8647,Bakery,Breads & Buns,836,0.1,91.96,UPI
OD8648,Bakery,Biscuits,828,0.2,215.28,UPI
OD8649,"Eggs, Meat & Fish",Chicken,2136,0.27,427.2,UPI
OD8650,Fruits & Veggies,Fresh Fruits,1087,0.26,391.32,UPI
OD8651,Food Grains,Rice,1638,0.32,458.64,UPI
OD8652,Snacks,Chocolates,1534,0.22,322.14,UPI
OD8653,Bakery,Biscuits,884,0.14,167.96,UPI
OD8654,Beverages,Soft Drinks,2132,0.13,703.56,UPI
OD8655,Bakery,Biscuits,564,0.33,118.44,UPI
OD8656,Bakery,Breads & Buns,1773,0.22,478.71,UPI
OD8657,"Eggs, Meat & Fish",Mutton,1318,0.23,79.08,UPI
OD8658,Fruits & Veggies,Fresh Vegetables,1712,0.31,547.84,UPI
OD8659,Oil & Masala,Masalas,743,0.12,200.61,UPI
OD8660,"Eggs, Meat & Fish",Fish,1896,0.27,189.6,UPI
OD8661,Food Grains,Rice,2027,0.32,263.51,UPI
OD8662,Food Grains,Rice,2192,0.12,767.2,UPI
OD8663,Food Grains,Atta & Flour,1259,0.24,226.62,UPI
OD8664,"Eggs, Meat & Fish",Mutton,2037,0.12,305.55,UPI
OD8665,Food Grains,Dals & Pulses,1135,0.31,147.55,UPI
OD8666,"Eggs, Meat & Fish",Chicken,1108,0.26,365.64,UPI
OD8667,Food Grains,Rice,2285,0.31,251.35,UPI
OD8668,Bakery,Cakes,624,0.21,274.56,UPI
OD8669,Snacks,Chocolates,1157,0.22,242.97,UPI
OD8670,Bakery,Biscuits,911,0.11,209.53,UPI
OD8671,Bakery,Biscuits,1919,0.29,767.6,UPI
OD8672,"Eggs, Meat & Fish",Chicken,2263,0.19,950.46,UPI
OD8673,Bakery,Cakes,613,0.31,263.59,UPI
OD8674,Fruits & Veggies,Organic Fruits,1764,0.15,617.4,UPI
OD8675,"Eggs, Meat & Fish",Eggs,1236,0.33,197.76,UPI
OD8676,Beverages,Soft Drinks,685,0.23,219.2,UPI
OD8677,Snacks,Chocolates,890,0.1,267,UPI
OD8678,Beverages,Health Drinks,1920,0.34,268.8,UPI
OD8679,Fruits & Veggies,Fresh Vegetables,508,0.28,76.2,UPI
OD8680,Oil & Masala,Masalas,2386,0.33,835.1,UPI
OD8681,Beverages,Soft Drinks,1659,0.34,282.03,UPI
OD8682,Snacks,Cookies,1645,0.12,493.5,UPI
OD8683,Fruits & Veggies,Organic Fruits,558,0.19,50.22,UPI
OD8684,"Eggs, Meat & Fish",Chicken,1244,0.23,87.08,UPI
OD8685,Food Grains,Rice,2469,0.24,543.18,UPI
OD8686,"Eggs, Meat & Fish",Fish,1424,0.1,583.84,UPI
OD8687,Food Grains,Organic Staples,2286,0.23,114.3,UPI
OD8688,Food Grains,Dals & Pulses,846,0.17,118.44,UPI
OD8689,Fruits & Veggies,Fresh Vegetables,1037,0.2,414.8,UPI
OD8690,Beverages,Health Drinks,570,0.17,142.5,UPI
OD8691,Food Grains,Atta & Flour,953,0.21,428.85,UPI
OD8692,Oil & Masala,Masalas,1274,0.2,407.68,UPI
OD8693,Food Grains,Dals & Pulses,1063,0.27,265.75,UPI
OD8694,Fruits & Veggies,Fresh Vegetables,2454,0.23,588.96,UPI
OD8695,Snacks,Chocolates,838,0.12,268.16,UPI
OD8696,Oil & Masala,Edible Oil & Ghee,2139,0.14,149.73,UPI
OD8697,Fruits & Veggies,Organic Fruits,1952,0.13,683.2,UPI
OD8698,"Eggs, Meat & Fish",Fish,525,0.34,168,UPI
OD8699,"Eggs, Meat & Fish",Eggs,1423,0.24,640.35,UPI
OD8700,"Eggs, Meat & Fish",Mutton,684,0.16,88.92,UPI
OD8701,Snacks,Chocolates,658,0.22,256.62,UPI
OD8702,Food Grains,Atta & Flour,1537,0.26,599.43,UPI
OD8703,"Eggs, Meat & Fish",Eggs,1820,0.35,600.6,UPI
OD8704,Oil & Masala,Masalas,642,0.34,44.94,UPI
OD8705,Beverages,Health Drinks,720,0.27,50.4,UPI
OD8706,Oil & Masala,Edible Oil & Ghee,2109,0.27,463.98,UPI
OD8707,Snacks,Cookies,2045,0.29,879.35,UPI
OD8708,Fruits & Veggies,Fresh Fruits,1290,0.28,528.9,UPI
OD8709,Fruits & Veggies,Organic Vegetables,1846,0.17,683.02,UPI
OD8710,"Eggs, Meat & Fish",Chicken,2452,0.28,122.6,UPI
OD8711,Oil & Masala,Edible Oil & Ghee,1069,0.2,406.22,UPI
OD8712,Fruits & Veggies,Fresh Fruits,1950,0.33,663,UPI
OD8713,Fruits & Veggies,Organic Vegetables,938,0.32,168.84,UPI
OD8714,Oil & Masala,Spices,704,0.21,133.76,UPI
OD8715,Snacks,Noodles,1980,0.22,198,UPI
OD8716,"Eggs, Meat & Fish",Eggs,1670,0.27,517.7,UPI
OD8717,"Eggs, Meat & Fish",Mutton,1407,0.1,337.68,UPI
OD8718,Fruits & Veggies,Fresh Fruits,957,0.25,114.84,UPI
OD8719,"Eggs, Meat & Fish",Chicken,2454,0.2,490.8,UPI
OD8720,Oil & Masala,Edible Oil & Ghee,2331,0.21,745.92,UPI
OD8721,Beverages,Soft Drinks,897,0.19,80.73,UPI
OD8722,Beverages,Health Drinks,1293,0.2,155.16,UPI
OD8723,Snacks,Cookies,1073,0.21,300.44,UPI
OD8724,Beverages,Health Drinks,1949,0.34,779.6,UPI
OD8725,Food Grains,Organic Staples,845,0.14,270.4,UPI
OD8726,Beverages,Health Drinks,2440,0.34,756.4,UPI
OD8727,Fruits & Veggies,Fresh Vegetables,1224,0.27,367.2,UPI
OD8728,Fruits & Veggies,Organic Vegetables,1271,0.12,394.01,UPI
OD8729,Oil & Masala,Edible Oil & Ghee,1375,0.27,398.75,UPI
OD8730,Snacks,Chocolates,1631,0.12,342.51,UPI
OD8731,Beverages,Health Drinks,1062,0.17,329.22,UPI
OD8732,"Eggs, Meat & Fish",Chicken,1711,0.16,444.86,UPI
OD8733,Food Grains,Atta & Flour,2267,0.17,249.37,UPI
OD8734,Snacks,Cookies,847,0.32,245.63,UPI
OD8735,Oil & Masala,Masalas,1306,0.13,78.36,UPI
OD8736,"Eggs, Meat & Fish",Fish,1934,0.19,367.46,UPI
OD8737,Oil & Masala,Masalas,1148,0.19,149.24,UPI
OD8738,Fruits & Veggies,Fresh Fruits,1103,0.33,143.39,UPI
OD8739,Beverages,Soft Drinks,1828,0.22,493.56,UPI
OD8740,Beverages,Soft Drinks,1501,0.25,300.2,UPI
OD8741,Bakery,Cakes,898,0.17,278.38,UPI
OD8742,Oil & Masala,Edible Oil & Ghee,2055,0.26,554.85,UPI
